price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,log_price
319900,3,1.5,1140,20383,1.0,0,0,3,7,840,300,98045,47.4755,-121.758,1200,15625,2014,8,29,0,12.675766851909591
1065000,5,3.25,3370,7947,2.0,0,0,3,10,3370,0,98033,47.6906,-122.202,2040,7900,2014,6,13,0,13.878486296092358
750000,2,2.0,2180,21392,2.0,0,0,3,8,2180,0,98034,47.7162,-122.246,2890,22000,2014,10,80,1,13.527829818844937
274000,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,98155,47.7523,-122.311,1680,9458,2014,8,85,0,12.520887034998584
652600,4,2.5,2220,5900,2.0,0,0,3,8,2220,0,98117,47.6956,-122.36,1620,5900,2015,1,1,0,13.388721195472392
229950,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,98032,47.3877,-122.236,1140,6955,2015,2,71,0,12.345621521730086
492000,2,1.0,1290,6272,1.0,0,0,4,6,890,400,98115,47.6777,-122.305,1260,5376,2014,7,92,0,13.106236027992704
205000,4,1.75,1850,65340,1.5,0,0,4,7,1850,0,98042,47.3468,-122.11,1750,40946,2014,10,42,0,12.230770136157428
540500,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,98166,47.435,-122.329,2790,7425,2014,6,0,0,13.200251766198448
523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,98107,47.6711,-122.372,1610,5000,2014,6,108,0,13.168217807950237
425000,3,2.75,3370,13929,2.0,0,0,3,9,2650,720,98092,47.3411,-122.197,2150,14048,2015,5,29,0,12.959846800844963
205000,3,1.75,1170,8239,1.0,0,0,3,7,1170,0,98042,47.3679,-122.088,1180,7866,2014,7,33,0,12.230770136157428
988000,3,1.75,2190,3800,1.5,0,2,4,8,2190,0,98109,47.643,-122.355,2190,3880,2015,1,92,0,13.803438988875241
384000,3,2.25,1430,800,2.0,0,0,3,8,1140,290,98136,47.5477,-122.388,1430,1387,2014,7,3,0,12.85840043573314
611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,98027,47.5402,-122.027,2170,1984,2014,5,6,0,13.322853874813605
575000,3,1.75,1720,5956,2.0,0,0,3,8,1720,0,98033,47.6875,-122.202,1620,9324,2014,10,33,0,13.26212705890841
415000,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,98178,47.508,-122.244,2300,8211,2014,12,59,0,12.936036208848487
635000,4,1.75,2460,7560,2.0,0,0,4,8,2460,0,98177,47.7256,-122.367,2760,8918,2014,8,62,0,13.361381852676738
754950,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,98033,47.695,-122.18,2610,7206,2014,5,0,0,13.534408125462772
562000,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,98033,47.672,-122.169,2040,7700,2014,10,40,0,13.239258908233676
365000,3,2.5,2200,9696,2.0,0,0,3,8,2200,0,98031,47.4197,-122.205,2200,9915,2014,8,27,0,12.807655372286902
430000,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,98055,47.4744,-122.213,1180,4800,2014,10,78,1,12.971542813248437
746300,3,1.75,2060,5721,1.0,0,2,3,9,1140,920,98136,47.5268,-122.388,2060,8124,2014,8,50,0,13.522884283062304
510000,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,98052,47.6796,-122.104,2470,7561,2014,7,34,0,13.1421679654829
1545000,4,2.25,2640,3000,2.0,0,0,3,7,2080,560,98109,47.6313,-122.344,1910,3000,2015,4,107,0,14.250535115562965
450000,3,2.5,1530,762,2.0,0,0,3,8,1050,480,98119,47.642,-122.374,1610,1482,2014,7,7,0,13.017005083966255
310000,3,1.0,1990,7173,1.0,0,0,3,7,1990,0,98034,47.7116,-122.213,1320,7245,2014,9,42,0,12.644330802262578
399950,3,1.0,1040,9600,1.0,0,0,3,7,1040,0,98053,47.6738,-122.063,1370,10889,2014,12,36,0,12.899097318586382
355000,3,2.25,2550,9674,1.0,0,0,3,7,1850,700,98178,47.4856,-122.247,2240,9674,2014,11,55,0,12.779875885354993
368888,3,1.5,1490,12186,1.0,0,0,4,7,1490,0,98155,47.7739,-122.322,1180,14285,2015,4,65,0,12.818251064761226
615500,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,98115,47.6819,-122.287,1780,7620,2015,1,57,0,13.330191849300695
440000,3,2.0,1650,6408,2.0,0,0,4,8,1650,0,98052,47.6638,-122.128,1750,6402,2014,12,37,0,12.994532278619134
426000,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,98033,47.7006,-122.197,1930,9906,2014,8,62,0,12.962196972666593
733000,5,2.75,2880,4425,2.0,0,0,3,8,2880,0,98052,47.7048,-122.109,2940,6581,2015,4,10,0,13.504902345124338
1100000,2,1.75,2050,11900,1.0,0,0,4,8,2050,0,98004,47.6209,-122.219,2980,11900,2014,5,64,0,13.910821646859095
995000,5,4.0,5610,22529,2.0,0,0,3,11,4090,1520,98072,47.7239,-122.092,3860,24751,2014,12,18,0,13.81049902116535
670500,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,98102,47.6406,-122.317,2370,4500,2014,5,63,0,13.415780473127068
309000,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,98198,47.3922,-122.321,2030,8671,2014,7,51,0,12.6410997921206
575000,2,1.75,2770,19700,2.0,0,0,3,8,1780,990,98177,47.7581,-122.365,2360,9700,2014,8,31,0,13.26212705890841
320000,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,98042,47.3594,-122.082,2110,3825,2014,10,2,0,12.676079399771027
185850,3,1.5,1630,11662,1.0,0,0,3,7,1630,0,98188,47.4455,-122.278,1700,11662,2015,3,72,1,12.13270055639427
240000,3,1.0,1090,10000,1.0,0,0,3,6,1090,0,98014,47.6503,-121.911,1040,7500,2014,7,53,0,12.388398368982115
409000,3,2.5,2740,9168,2.0,0,0,3,9,2740,0,98042,47.3835,-122.148,2690,10554,2015,3,24,0,12.921472880009725
455000,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,98198,47.4077,-122.331,1660,7800,2014,7,12,0,13.02805489573287
760500,3,2.0,1990,3990,1.0,0,0,5,7,1130,860,98103,47.6572,-122.333,1710,4000,2014,6,102,0,13.541732705605012
411000,4,1.75,2250,292288,1.0,0,0,4,7,2250,0,98042,47.3787,-122.091,1550,23798,2015,4,52,0,12.926350926565435
157500,2,1.0,670,4500,1.0,0,0,3,5,670,0,98108,47.5271,-122.326,1210,4500,2015,1,110,0,11.967187086434018
365250,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,98028,47.7611,-122.233,1580,4667,2014,5,5,0,12.808340067459985
452000,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,98011,47.7373,-122.197,1870,8190,2015,5,36,0,13.021439671201302
2187730,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,98039,47.6193,-122.229,3010,12163,2014,8,10,0,14.598375491638619
605000,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,98011,47.7408,-122.216,2490,9898,2014,12,25,0,13.312985389904174
522000,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,98116,47.5616,-122.392,1230,4600,2015,4,86,0,13.165424782571753
470000,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,98144,47.5738,-122.315,1990,4800,2015,4,70,0,13.060490101343552
340500,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,98168,47.4857,-122.318,1770,14833,2015,1,68,0,12.738173341424954
505500,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,98107,47.6704,-122.391,1320,1194,2014,12,9,0,13.133305295680074
170000,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,98188,47.4502,-122.277,1490,11200,2014,6,48,0,12.04355959836804
217000,2,1.0,730,2400,1.0,0,1,3,4,730,0,98198,47.35,-122.322,1220,4382,2015,4,81,0,12.28765724080691
297950,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,98055,47.4504,-122.206,1960,5019,2014,8,24,0,12.604684322437324
379900,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,98126,47.5442,-122.371,1580,2617,2014,7,3,0,12.847665971443902
485000,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,98029,47.5737,-122.018,2040,5411,2014,9,26,0,13.091906231773164
339950,3,1.75,1330,12092,1.0,0,0,4,6,720,610,98168,47.5102,-122.324,1770,11770,2015,4,34,0,12.736556768559339
556000,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,98023,47.2996,-122.342,3270,12133,2014,5,23,0,13.228525371792253
900000,4,2.25,2460,44431,1.0,0,0,4,9,2460,0,98007,47.6042,-122.147,2830,44431,2014,6,57,0,13.710151153416941
518000,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,98075,47.5952,-122.053,2210,15150,2015,4,41,0,13.157732451741687
640000,5,2.5,3220,4759,2.0,0,0,3,8,3220,0,98075,47.5957,-122.032,2550,4759,2014,11,11,0,13.369225017834633
495000,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,98033,47.7001,-122.2,1800,11355,2014,10,84,0,13.112315061750808
530000,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,98042,47.3401,-122.067,2890,35089,2015,5,20,0,13.180634172318978
1015000,4,2.5,2700,4590,2.0,0,0,3,8,2700,0,98103,47.6734,-122.329,2080,3570,2014,10,12,0,13.830400155679214
265000,4,1.0,1860,8505,1.0,0,0,4,7,1860,0,98055,47.4406,-122.194,1560,8505,2014,10,59,0,12.487488878546145
432500,4,2.5,3172,5033,2.0,0,0,3,8,3172,0,98023,47.2961,-122.348,2704,5232,2014,7,0,0,12.977339917490127
255000,3,1.5,1020,11410,1.0,0,0,3,7,1020,0,98059,47.4811,-122.162,1290,8400,2014,12,55,0,12.449022745701502
279800,3,1.75,1410,2052,2.0,0,0,3,8,1410,0,98106,47.5171,-122.347,1410,1988,2015,4,1,0,12.541833915188546
199999,3,1.0,960,10815,1.0,0,0,5,5,960,0,98010,47.3091,-122.006,1330,10815,2014,12,114,0,12.206072645530174
565000,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,98075,47.5895,-122.019,2280,4193,2014,8,11,0,13.244582780038517
300000,4,1.5,1460,8760,1.0,0,0,3,7,1460,0,98166,47.4698,-122.36,1610,9375,2014,7,56,0,12.611541086966115
465000,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,98034,47.727,-122.217,2080,7700,2014,6,37,0,13.049794835104816
495000,4,2.25,2350,10072,2.0,0,0,3,8,2350,0,98011,47.7628,-122.168,2210,9687,2014,8,34,0,13.112315061750808
250000,2,1.0,990,10556,2.0,0,0,3,7,990,0,98056,47.5118,-122.188,1350,7295,2014,7,33,0,12.429220196836383
1050000,5,2.25,2960,7680,1.0,0,2,5,8,1550,1410,98199,47.6456,-122.389,2860,7680,2014,10,56,0,13.864301674514206
275000,3,1.0,1250,7654,1.0,0,0,3,7,1000,250,98125,47.7289,-122.291,1310,7350,2014,7,62,0,12.524530013005734
500000,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,98006,47.5712,-122.143,1520,13527,2014,8,60,0,13.122365377402328
239000,3,1.0,940,8571,1.0,0,0,3,6,940,0,98146,47.5006,-122.336,1100,8573,2015,4,65,0,12.384223015005313
350000,5,2.75,2980,13482,1.0,0,0,4,8,1730,1250,98042,47.3774,-122.16,2900,14800,2015,1,40,0,12.765691290604371
629000,3,2.0,1760,5000,1.0,0,0,5,7,960,800,98199,47.6408,-122.403,1380,5000,2014,6,94,0,13.351888125506433
355000,4,1.75,2160,8000,1.0,0,0,4,9,1660,500,98023,47.3165,-122.382,2350,8200,2014,8,38,0,12.779875885354993
415000,2,1.0,910,3750,1.0,0,0,3,7,910,0,98117,47.6772,-122.369,1160,4000,2014,9,110,0,12.936036208848487
615000,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,98144,47.5742,-122.315,1530,5098,2014,9,87,0,13.329379172803593
237000,3,1.0,1300,8160,1.0,0,0,4,7,1300,0,98056,47.511,-122.172,1290,8970,2014,6,54,0,12.37581963951765
190000,3,1.75,1390,7700,1.0,0,0,5,7,1390,0,98058,47.4559,-122.183,1260,7700,2015,2,50,0,12.154784614286667
815000,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,98005,47.65,-122.155,3140,43453,2015,2,41,0,13.610944619216111
555000,5,3.0,3640,6930,2.0,0,0,3,8,3640,0,98038,47.3521,-122.012,3740,7182,2014,6,10,0,13.22672519452875
305000,3,1.0,1150,9048,1.0,0,0,2,7,1150,0,98033,47.6755,-122.177,1550,8207,2014,12,92,0,12.628070334272698
810000,4,3.0,3990,7838,2.0,0,0,3,9,3990,0,98053,47.6857,-122.046,3370,6814,2014,9,11,0,13.60479076121576
1575000,5,2.75,3650,20150,1.0,0,0,4,10,2360,1290,98004,47.6215,-122.224,3220,19800,2014,5,39,0,14.269766465162304
635000,4,2.0,2260,8457,2.0,0,0,3,9,2260,0,98074,47.6251,-122.03,2410,7713,2014,7,22,0,13.361381852676738
1525000,4,3.25,3620,5131,2.0,0,3,4,11,2350,1270,98119,47.6499,-122.37,2550,5174,2014,6,87,0,14.23750562376114
310000,3,1.75,1490,9120,1.0,0,0,5,7,1490,0,98059,47.4806,-122.163,1340,8040,2014,10,55,0,12.644330802262578
485000,3,2.5,1540,7120,1.0,0,0,3,7,770,770,98038,47.3729,-122.037,1000,6638,2015,1,77,1,13.091906231773164
820000,4,2.5,3170,8523,2.0,0,0,3,9,3170,0,98033,47.6854,-122.184,3230,8523,2014,6,6,0,13.617060838751888
231000,4,2.0,1530,6375,2.0,0,0,3,7,1530,0,98058,47.4692,-122.162,1500,8712,2014,5,72,1,12.35017731849889
512031,3,1.75,1540,3000,1.0,0,2,3,7,770,770,98117,47.6769,-122.36,1420,4200,2014,7,94,0,13.146142402068602
710000,3,2.75,2210,7660,1.0,0,1,4,7,1460,750,98116,47.5619,-122.4,2110,8750,2015,3,47,0,13.47302165746721
320000,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,98045,47.4444,-121.762,1530,9790,2015,4,45,1,12.676079399771027
420000,2,2.75,1760,4139,2.0,0,0,3,8,1760,0,98065,47.5175,-121.878,1870,3076,2015,3,5,0,12.948012371209098
580000,5,2.5,2720,5000,1.5,0,0,4,7,1530,1190,98117,47.6827,-122.376,1210,5000,2014,12,75,0,13.270785106659046
1400000,4,2.5,3520,7815,2.0,0,3,3,10,3140,380,98199,47.6429,-122.412,2790,6644,2015,3,86,0,14.151983508870947
325000,3,2.25,2480,8755,2.0,0,0,3,8,2480,0,98058,47.4543,-122.125,2280,9940,2014,10,35,0,12.691583538230217
1065000,2,1.75,1890,9466,2.0,0,0,3,8,1890,0,98004,47.6144,-122.211,2180,12825,2014,5,27,0,13.878486296092358
543200,6,2.25,2820,15600,1.5,0,2,5,7,1970,850,98166,47.4635,-122.362,2520,7797,2014,5,74,0,13.20523469616749
763000,3,2.0,1360,8752,1.0,0,2,4,6,1360,0,98033,47.6879,-122.208,2530,7680,2015,3,73,0,13.545014620881725
239950,3,1.75,1230,9600,1.0,0,0,4,7,1230,0,98042,47.3675,-122.095,1330,8250,2014,6,30,0,12.388190014812611
690000,3,1.5,1710,17707,1.0,0,0,4,7,1180,530,98040,47.5393,-122.216,2590,9508,2015,4,68,0,13.444448325847754
306500,2,1.75,1310,10200,1.0,0,0,4,6,1310,0,98065,47.5231,-121.82,1500,7200,2015,4,68,0,12.632976296995821
650000,3,1.5,2160,9000,1.0,0,2,4,8,1400,760,98177,47.7241,-122.369,3010,9000,2014,5,65,0,13.384729180332174
380000,5,3.5,2420,4670,2.0,0,0,3,7,2420,0,98118,47.5241,-122.285,1430,4468,2014,5,1,0,12.847929163278053
275000,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,98038,47.3624,-122.045,1680,7500,2014,10,17,0,12.524530013005734
420000,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,98006,47.5759,-122.137,1750,10530,2014,10,60,0,12.948012371209098
295950,2,1.0,1190,6200,1.0,0,0,3,7,1190,0,98133,47.7634,-122.34,1470,7800,2014,7,66,0,12.59794917906231
289950,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,98092,47.3266,-122.175,2020,6118,2015,1,22,0,12.577467222169135
238000,3,1.5,1370,7439,1.0,0,0,4,6,1370,0,98055,47.4499,-122.189,2350,3370,2015,1,52,0,12.380030154325457
1100000,4,2.75,3410,7750,1.0,0,4,5,8,1710,1700,98116,47.5718,-122.406,3080,8525,2014,9,56,0,13.910821646859095
618000,2,1.0,1890,4700,1.0,0,0,4,7,1030,860,98107,47.6747,-122.391,2150,4700,2015,1,87,0,13.334245354561496
565000,4,2.5,2330,7936,2.0,0,0,3,9,2330,0,98074,47.6269,-122.03,2460,8137,2014,9,27,0,13.244582780038517
625000,3,1.75,1580,20588,1.0,0,0,3,8,1580,0,98125,47.706,-122.29,2080,7800,2014,9,44,0,13.345508528717259
263850,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,98023,47.313,-122.388,2270,8025,2014,9,36,0,12.483139828858848
327000,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,98022,47.2156,-122.029,1750,169884,2014,7,50,0,12.69771850797869
720168,4,2.25,2120,3794,2.0,0,0,4,7,1420,700,98117,47.6893,-122.359,1420,3840,2014,12,88,0,13.48724118567151
294400,4,2.5,1788,10183,2.0,0,0,4,7,1788,0,98002,47.2883,-122.218,1700,6600,2014,11,24,0,12.59269806257022
608000,4,3.0,2400,7680,1.0,0,0,3,7,1200,1200,98199,47.6466,-122.389,2670,6342,2015,1,59,0,13.317931805683793
537000,3,1.75,1550,10050,1.0,0,0,5,7,1550,0,98008,47.6345,-122.123,1720,10050,2015,1,58,0,13.19375523568666
985000,5,4.25,4650,108464,2.0,0,0,3,10,3260,1390,98024,47.5669,-121.956,2810,155509,2015,3,16,0,13.800397935382136
130000,2,1.0,840,6654,1.0,0,0,3,7,840,0,98133,47.7319,-122.335,1350,5831,2014,10,63,0,11.775297421715827
859950,6,4.0,3180,6551,2.0,0,0,3,9,3180,0,98074,47.6236,-122.023,3230,7602,2014,12,0,0,13.664630689862268
450000,3,1.5,2060,44866,1.0,0,0,3,8,2060,0,98077,47.7503,-122.051,2320,43995,2014,5,61,0,13.017005083966255
259950,2,2.0,1070,649,2.0,0,0,3,9,720,350,98106,47.5213,-122.357,1070,928,2015,3,7,0,12.468248430698097
259875,5,2.5,2200,6250,2.0,0,0,3,7,2200,0,98038,47.3675,-122.021,1850,6091,2015,3,19,0,12.467959873156758
226500,3,2.0,1560,7000,1.0,0,0,4,7,1560,0,98001,47.3355,-122.284,1560,7200,2014,12,46,0,12.330504638906516
420000,5,3.0,2150,6117,1.0,0,0,3,7,1370,780,98106,47.538,-122.356,1990,6064,2015,2,12,0,12.948012371209098
1205000,4,2.75,2470,5500,1.0,0,3,3,9,1570,900,98107,47.6586,-122.358,1620,5500,2014,10,54,1,14.001990954782066
245000,2,1.0,1120,5650,1.0,0,1,3,6,720,400,98118,47.5155,-122.255,2160,6480,2014,9,110,0,12.409017571151187
750000,3,1.75,2610,5544,1.5,0,0,3,8,1680,930,98117,47.684,-122.376,1330,5074,2014,6,80,0,13.527829818844937
740000,4,2.5,3030,8335,2.0,0,0,3,10,3030,0,98075,47.578,-122.056,2850,8678,2015,4,23,0,13.51440681653079
545000,4,2.5,2720,4738,2.0,0,0,3,8,2720,0,98065,47.515,-121.869,2590,5740,2014,5,2,0,13.208542908506082
270000,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,98133,47.7481,-122.355,2260,8581,2014,8,58,0,12.506180941677357
422500,2,1.0,800,4046,1.0,0,0,3,7,800,0,98117,47.6895,-122.382,1400,4046,2015,3,75,0,12.95394709264047
750000,3,2.5,2560,9182,2.0,0,0,3,9,2560,0,98027,47.5361,-122.051,2800,8784,2015,4,22,0,13.527829818844937
265000,3,2.75,1120,881,3.0,0,0,3,8,1120,0,98103,47.6914,-122.343,1120,1087,2014,11,15,0,12.487488878546145
440000,2,1.5,1330,15873,1.0,0,0,3,7,900,430,98074,47.6359,-122.033,1610,12043,2015,3,31,0,12.994532278619134
739000,3,2.25,2220,10530,1.0,0,0,4,8,1700,520,98052,47.6383,-122.098,2500,10014,2015,5,41,0,13.513054553109397
402500,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,98118,47.5462,-122.277,1160,5040,2015,4,89,0,12.905452860309719
505000,2,2.25,1060,1209,2.0,0,0,3,8,940,120,98102,47.6369,-122.327,1300,1169,2014,7,8,0,13.132315688453556
575000,3,1.0,1740,9163,1.0,0,0,3,7,1740,0,98125,47.705,-122.299,1490,6509,2015,4,61,0,13.26212705890841
872000,4,4.0,3770,9750,1.0,0,0,4,9,1940,1830,98177,47.7159,-122.367,2260,9878,2014,7,47,0,13.67854584967945
427500,3,1.75,1430,16200,1.0,0,0,4,7,1430,0,98027,47.5223,-122.043,1690,13125,2015,4,48,0,12.965711906537503
427000,3,1.75,2000,7111,1.0,0,0,4,7,1360,640,98177,47.7676,-122.373,1830,9000,2014,7,58,0,12.964541634128395
450000,4,2.75,1540,4840,1.0,0,2,4,7,850,690,98126,47.5491,-122.375,1180,4840,2014,10,85,0,13.017005083966255
330000,3,2.5,1450,5008,1.0,0,0,3,7,840,610,98106,47.5435,-122.357,2120,5019,2014,5,7,0,12.706850963741102
359000,4,3.5,2770,8763,2.0,0,0,3,8,2100,670,98003,47.2625,-122.308,2030,7242,2014,9,18,0,12.791080452981857
647500,3,1.75,1290,3870,1.0,0,0,5,7,1290,0,98144,47.5873,-122.29,2020,5850,2014,6,98,0,13.380875616956182
619000,5,3.5,2950,2932,3.0,0,0,3,8,2950,0,98144,47.5923,-122.298,1580,2047,2015,5,11,0,13.335862167174314
329950,3,1.75,2080,5969,1.0,0,2,3,7,1080,1000,98108,47.5474,-122.295,2090,5500,2014,11,43,0,12.706699437569211
495000,3,3.5,2380,6250,2.0,0,3,3,8,1670,710,98118,47.5137,-122.252,2540,4010,2014,5,17,0,13.112315061750808
1199000,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,98125,47.717,-122.281,2820,8400,2014,11,86,1,13.99699926803766
285000,3,2.5,1590,9736,2.0,0,0,3,7,1590,0,98001,47.33,-122.278,1580,7500,2015,3,30,0,12.560247968016562
550000,3,2.25,1720,9600,1.0,0,0,4,7,1220,500,98052,47.6581,-122.126,1720,9600,2014,6,47,0,13.217675375388819
350000,4,2.25,1770,7778,2.0,0,0,3,7,1770,0,98031,47.4192,-122.201,1770,7591,2015,4,17,0,12.765691290604371
410988,3,1.75,1000,14061,1.0,0,0,4,7,1000,0,98072,47.7417,-122.093,1260,12635,2015,4,48,0,12.926321729129942
564000,4,1.0,1170,4590,1.5,0,0,4,7,1170,0,98115,47.6804,-122.311,1430,4080,2014,10,89,0,13.242811303528269
300000,3,2.75,1910,15508,1.0,0,0,3,8,1210,700,98023,47.3128,-122.345,2450,7989,2015,3,31,0,12.611541086966115
724950,4,2.0,2270,5760,2.0,0,0,4,8,2270,0,98116,47.5809,-122.39,1420,5760,2014,11,105,0,13.493859345345864
199988,2,1.0,860,5000,1.0,0,0,3,7,860,0,98178,47.5005,-122.267,1130,6000,2014,11,65,0,12.206017644017619
451000,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,98065,47.5415,-121.883,2060,5395,2015,4,9,0,13.019224835777257
618080,3,2.5,2030,6500,2.0,0,0,3,8,2030,0,98027,47.5654,-122.092,2030,8485,2014,5,26,0,13.334374795812337
299250,3,2.5,2530,8669,2.0,0,0,3,9,2530,0,98023,47.3073,-122.395,2530,9469,2014,10,24,0,12.609037965102189
217000,2,1.0,770,9715,1.0,0,0,4,6,770,0,98168,47.4924,-122.312,1140,9715,2015,2,73,0,12.28765724080691
575000,3,2.0,2168,4000,1.5,0,0,3,8,2168,0,98105,47.6561,-122.325,1770,4000,2014,9,107,0,13.26212705890841
320000,4,2.75,2110,13260,1.0,0,0,4,7,1290,820,98058,47.4513,-122.16,1980,11016,2014,9,35,0,12.676079399771027
399963,4,2.5,2620,4050,2.0,0,0,3,8,2620,0,98146,47.5017,-122.34,2030,3944,2014,8,0,0,12.899129822039876
292000,4,1.75,2130,11097,1.0,0,0,3,7,1370,760,98166,47.4629,-122.356,1850,11097,2014,10,62,0,12.584512505902088
270000,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,98011,47.7461,-122.195,3130,19868,2014,9,60,0,12.506180941677357
225000,3,1.5,1660,7221,1.0,0,0,3,7,980,680,98168,47.4962,-122.32,1770,8083,2014,8,52,0,12.323860125621126
425000,3,1.0,1000,5100,1.0,0,0,3,7,860,140,98115,47.6857,-122.293,1000,5100,2015,3,69,0,12.959846800844963
431500,3,3.5,1900,1612,2.0,0,0,3,8,1430,470,98136,47.544,-122.385,1780,1525,2014,5,6,0,12.975025107000038
356000,3,1.5,1140,7500,1.0,0,0,3,7,1140,0,98074,47.619,-122.064,1380,7500,2014,11,38,0,12.782688818818986
640000,3,1.75,2340,4206,1.0,0,0,5,7,1170,1170,98144,47.5759,-122.288,1360,4725,2014,6,97,0,13.369225017834633
356000,2,2.25,1230,989,3.0,0,0,3,8,1230,0,98103,47.6975,-122.348,1230,1223,2014,12,7,0,12.782688818818986
370000,4,2.0,1950,3757,1.0,0,0,4,6,1160,790,98118,47.5372,-122.269,1720,3757,2015,5,107,0,12.821260987319457
572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,840,98118,47.5539,-122.267,1180,4000,2014,11,94,0,13.256896018612155
199000,3,1.75,1320,17390,1.0,0,0,4,7,1320,0,98003,47.3257,-122.296,1550,19265,2014,8,58,0,12.201065128819632
845000,4,3.0,2390,4000,1.5,0,0,5,8,1460,930,98103,47.6857,-122.331,1670,4000,2014,10,83,0,13.647093089770562
995000,2,2.0,1600,64468,1.0,0,0,3,7,1600,0,98072,47.7344,-122.143,1950,64468,2014,8,64,0,13.81049902116535
438000,2,1.0,1120,6380,1.0,0,0,3,7,1120,0,98115,47.6951,-122.316,1230,6380,2015,3,73,1,12.989976472461
730000,4,2.5,2460,7930,2.0,0,0,3,8,2460,0,98033,47.6684,-122.175,1850,9000,2015,3,10,0,13.500801182986649
165000,3,1.0,910,8700,1.0,0,0,4,6,910,0,98188,47.449,-122.29,1090,8700,2014,7,71,0,12.013706813470414
195000,3,1.5,1050,5525,1.0,0,0,5,6,1050,0,98042,47.3608,-122.083,1100,5200,2014,9,45,0,12.180759965737863
425000,4,1.5,1620,7875,1.0,0,0,3,7,1620,0,98008,47.6041,-122.126,1890,8400,2014,11,58,0,12.959846800844963
336000,2,1.0,1180,7200,1.0,0,0,4,6,1180,0,98133,47.7475,-122.342,1180,7200,2015,4,66,0,12.724869415131389
353000,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,98178,47.5003,-122.23,1910,7210,2014,9,16,0,12.77422616877261
513000,4,2.75,2020,7070,1.0,0,0,5,7,1010,1010,98126,47.5202,-122.378,1390,6000,2014,6,56,0,13.148033073468746
530000,3,2.5,2480,7480,2.0,0,0,3,9,2480,0,98072,47.771,-122.166,2480,7480,2014,8,22,0,13.180634172318978
269000,1,1.0,1020,7920,1.0,0,0,3,7,1020,0,98106,47.5385,-122.355,1000,7168,2014,9,67,1,12.502470376049185
458000,1,2.25,2140,10350,1.0,0,0,3,7,1470,670,98072,47.7352,-122.17,1980,8400,2014,5,38,0,13.034626646500051
716000,4,2.25,2480,9780,1.0,0,0,4,8,1900,580,98052,47.6388,-122.099,2640,9780,2014,8,39,0,13.481436842589853
752000,4,2.5,2940,10382,2.0,0,0,4,9,2940,0,98059,47.5333,-122.151,2980,10547,2014,6,23,0,13.530492932718326
